Cuenca o Litoral;Departamento;Municipio;Sitio de desembarco...10;Tipo de unidad;Especie;Peso_total_inf;Peso_total_sup;Precio_x_Kg_inf;Precio_x_Kg_sup;Numero_individuos_inf;Numero_individuos_sup;kg_ind_inf;kg_ind_sup
Pacífico;Cauca;Guapi;Chamón;MA;Lutjanus argentiventris;4,2;7,8;7000;13000;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Lutjanus guttatus;1,799;198,9;6982,5;18265;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Lutjanus peru;6,51;132,21;6055;13000;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Otros grueso;140;260;1050;1950;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Otros pescadilla;24,5;45,5;2450;4550;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Penaeus occidentalis;1,68;100,36;30100;58500;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Scomberomorus sierra;1,477;139,425;2100;11050;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Sphoeroides spp.;1,274;43,355;1890;5200;;;;
Pacífico;Cauca;Guapi;Chamón;MA;Tylosurus fodiator;175;325;1050;1950;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Bagre pinnimaculatus;2,8;76,7;2100;3900;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Brotula clarkae;14,63;48,23;7700;14300;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Centropomus armatus;3,304;54,34;5600;10400;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Centropomus medius;6,335;12,935;5600;10400;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Cynoscion albus;6,02;141,83;7700;15600;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Cynoscion phoxocephalus;2,555;89,44;6300;11700;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Epinephelus spp.;4,48;128,284;7000;13000;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Euprepocaranx dorsalis;2,59;71,63;2100;3900;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Euthynnus lineatus;8,715;165,295;700;1300;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Istiophorus platypterus;8,4;15,6;2100;3900;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Lobotes pacifica;1,505;67,405;3500;6500;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Lutjanus guttatus;1,316;22,1;5950;11050;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Lutjanus peru;2,485;86,775;5600;10400;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Menticirrhus panamensis;1,3125;37,7;3500;6500;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Penaeus occidentalis;0,8645;27,3845;24500;55900;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Scomberomorus sierra;5,32;254,8;4900;10400;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Trachypenaeus spp.;1,078;9,958;12600;23400;;;;
Pacífico;Cauca;Guapi;Chicopez;MA;Xiphopenaeus riveti;21,49;56,29;4935;10335;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Acanthocybium solandri;4,13;138,32;3430;14690;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Anisotremus interruptus;16,1;29,9;15400;28600;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Ariopsis seemanni;4,9;26;1400;2600;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Bagre panamensis;5,6;66,3;1400;6500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Bagre pinnimaculatus;6,16;165,62;2660;11700;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Brotula clarkae;7,819;274,625;3727,5;24310;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Callinectes toxotes;8,68;72,8;7000;13000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Caranx caballus;1,8165;43,355;1400;8840;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Caranx caninus;7,35;261,3;1750;6500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Caranx spp.;4,9;9,1;2100;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Centropomus armatus;8,4;173,16;4900;22100;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Centropomus medius;7;125,06;4900;21255;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Centropomus robalito;9,31;43,94;10710;22100;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Chaetodipterus zonatus;2,52;29,393;1855;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Coryphaena hippurus;11,025;38,025;2835;6435;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Cyclopsetta querna;2,03;15,9445;1400;3705;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Cynoponticus coniceps;23,8;202,8;2800;19500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Cynoscion albus;7;130;7000;29900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Cynoscion phoxocephalus;8,4;159,965;6300;22100;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Cynoscion squamipinnis;9,8;18,2;10500;19500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Diapterus brevirostris;2,1;56,68;1400;11700;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Epinephelus quinquefasciatus;23,8;171,925;3500;21255;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Epinephelus spp.;6,09;153,4;3500;19500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Euprepocaranx dorsalis;2,1315;30,2575;1400;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Euthynnus lineatus;31,57;1124,5;700;1300;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Haemulopsis leuciscus;1,435;10,53;1400;6175;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Haemulopsis nitida;5,6;10,4;3500;6500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Hoplopagrus guentherii;60,9;113,1;16100;29900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Hyporthodus acanthistius;8,4;117,52;3920;14560;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Hyporthodus niphobles;7;160,55;5600;13650;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Istiophorus platypterus;3,64;47,06;2100;4160;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Larimus acclivis;1,4;41,925;1400;6500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Larimus effulgens;5,6;10,4;1400;2600;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Larimus spp.;2,45;12,675;1575;10400;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Lobotes pacifica;2,8;124,475;1400;18200;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Lolliguncula diomedeae;1,1725;20,54;6300;13000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Lutjanus argentiventris;6,37;49,27;7770;19110;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Lutjanus guttatus;3,185;158,925;9240;26000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Lutjanus novemfasciatus;19,6;36,4;14000;26000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Lutjanus peru;3,815;139,945;5600;29900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Melongena patula;1,4;20,475;7000;13000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Menticirrhus panamensis;2,24;52;2100;18200;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Menticirrhus spp.;16,59;43,68;3920;14300;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Mugil cephalus;2,695;38,4605;2100;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Nebris occidentalis;1,8795;39,455;980;8060;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Notarius troschelii;6,545;51,4995;2380;8190;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Oligoplites altus;1,4;2,6;1400;2600;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Otros pescadilla;7;69,3875;1400;2600;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Paralonchurus dumerilii;2,66;22,75;1750;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Parapsettus panamensis;1,4595;42,7505;2047,5;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Paraselene orstedii;5,95;26,26;1085;3770;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Penaeus occidentalis;1,4;156;24500;52000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Peprilus spp.;1,785;35,555;1400;3900;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Polydactylus approximans;5,6;69,29;2100;11700;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Polydactylus opercularis;4,487;49,4;2100;7280;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Protrachypene precipua;3,5;611,52;2100;6500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Sciades dowii;1,96;113,815;2800;13260;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Scomberomorus sierra;5,6;172,9;1400;18200;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Thunnus alalunga;4,48;549,9;2485;6500;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Trachinotus paitensis;2,415;15,015;1435;3835;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Trachypenaeus spp.;2,1;85,8;10500;26000;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Tylosurus fodiator;7,525;166,075;1540;6370;;;;
Pacífico;Cauca;Guapi;Comercializadores independientes (Guapi);MA;Xiphopenaeus riveti;7;425,1;4550;15600;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Acanthocybium solandri;3,5;45,5;2100;9100;2100;3900;0,001166667;0,002166667
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Alectis ciliaris;7,7875;119,4375;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Anadara spp.;1,4;19,24;17500;64350;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Anadara tuberculosa;12,25;22,75;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Anisotremus interruptus;24,5;45,5;14000;26000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Ariopsis seemanni;3,5;45,5;1400;2600;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Bagre panamensis;5,25;136,5;1400;2600;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Bagre pinnimaculatus;4,2;68,25;5950;11050;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Callinectes toxotes;0,7;94,4125;10500;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Caranx caballus;3,5;85,15;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Caranx caninus;5,25;45,5;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Caranx spp.;3,535;43,55;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Centropomus armatus;3,5;45,5;3500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Centropomus medius;2,0475;45,5;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Centropomus robalito;7,525;43,225;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Centropomus viridis;2,8;5,2;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Chaetodipterus zonatus;5,25;45,5;1435;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Cynoscion albus;3,5;52;7000;26650;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Cynoscion phoxocephalus;5,25;91;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Cynoscion squamipinnis;7;91;4375;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Diapterus brevirostris;3,5;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Dosidicus gigas;0,7;6,5;12600;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Epinephelus quinquefasciatus;150,5;279,5;4200;7800;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Euprepocaranx dorsalis;5,5125;19,0125;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Euthynnus lineatus;7,7875;44,525;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Genyatremus pacifici;3,9375;21,9375;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Haemulopsis leuciscus;3,5;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Haemulopsis nitida;5,775;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Hoplopagrus guentherii;2,9225;58,0125;14000;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Istiophorus platypterus;3,5;91;4497,5;13000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Larimus acclivis;3,5;88,4;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Larimus argenteus;3,85;13;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Larimus effulgens;3,5;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Larimus spp.;3,5;45,5;2415;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Larkinia grandis;9,205;20,605;14175;32175;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lobotes pacifica;12,6875;38,1875;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lolliguncula diomedeae;0,7;8,84;12600;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lutjanus aratus;4,9875;45,5;7000;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lutjanus argentiventris;4,06;52;14000;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lutjanus colorado;13,5625;45,5;14000;26000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lutjanus guttatus;4,34;68,25;14000;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lutjanus novemfasciatus;28;52;14000;26000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Lutjanus peru;3,5;91;14000;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Macrodon mordax;4,9875;57,85;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Melongena patula;0,7;7,28;12600;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Menticirrhus panamensis;3,5;45,5;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Menticirrhus spp.;5,425;41,925;1820;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Mugil cephalus;3,5;45,5;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Nebris occidentalis;3,5;45,5;3500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Notarius troschelii;3,5;68,7375;4900;9100;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Otros grueso;7;52;7000;13000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Otros pescadilla;7;91;2450;4550;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Paralonchurus dumerilii;3,5;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Parapsettus panamensis;8,925;214,9875;7000;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Paraselene orstedii;7,7875;45,5;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Penaeus occidentalis;1,4;26;24500;65000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Peprilus medius;7;45,5;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Peprilus spp.;3,5;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Polydactylus approximans;3,5;45,5;2450;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Polydactylus opercularis;4,375;25,675;2555;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Protrachypene precipua;6,65;164,9375;1050;13000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Pseudupeneus grandisquamis;24,5;45,5;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Sciades dowii;3,01;45,5;4900;9100;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Scomberomorus sierra;3,5;45,5;2100;15600;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Selene peruviana;2,5725;45,5;3500;6500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Seriola rivoliana;24,5;45,5;7000;13000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Thunnus alalunga;4,48;21,775;3500;12350;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Trachinotus kennedyi;3,5;73,9375;3500;10075;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Trachypenaeus spp.;0,7;15,6;15400;32500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Tylosurus fodiator;3,5;91;1400;13000;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);PM;Xiphopenaeus riveti;4,9;95,03;5600;23400;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);;Centropomus armatus;7;13;10500;19500;;;;
Pacífico;Cauca;Guapi;Galería (Guapi);;Cynoscion albus;7;13;14000;26000;;;;
Pacífico;Cauca;Guapi;Limones;IM;Anadara spp.;251,125;1124,5;5600;10400;;;;
Pacífico;Cauca;Guapi;Limones;MA;Ariopsis seemanni;7,84;63,7;1400;2600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Bagre panamensis;17,5;94,25;1400;4225;;;;
Pacífico;Cauca;Guapi;Limones;MA;Bagre pinnimaculatus;10,5;104;2292,5;5200;;;;
Pacífico;Cauca;Guapi;Limones;MA;Callinectes toxotes;56;104;5600;10400;;;;
Pacífico;Cauca;Guapi;Limones;MA;Caranx caballus;5,6;67,6;1400;3900;;;;
Pacífico;Cauca;Guapi;Limones;MA;Caulolatilus affinis;12,6;102,7;1435;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Centropomus armatus;8,4;104;1400;15600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Centropomus medius;11,48;70,72;1400;15600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Centropomus robalito;21;39;8400;15600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Chaetodipterus zonatus;7;78;1400;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Cynoscion albus;5,6;104;11900;22100;;;;
Pacífico;Cauca;Guapi;Limones;MA;Cynoscion phoxocephalus;10,5;130;2100;15600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Cynoscion squamipinnis;42;78;7000;13000;;;;
Pacífico;Cauca;Guapi;Limones;MA;Diapterus brevirostris;7;78;1400;4290;;;;
Pacífico;Cauca;Guapi;Limones;MA;Epinephelus quinquefasciatus;13,825;105,3;14000;32500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Epinephelus spp.;13,72;226,72;11760;26000;;;;
Pacífico;Cauca;Guapi;Limones;MA;Larimus acclivis;5,74;78;2100;3900;;;;
Pacífico;Cauca;Guapi;Limones;MA;Larimus effulgens;8,54;42,9;2100;3900;;;;
Pacífico;Cauca;Guapi;Limones;MA;Larimus spp.;7;78;1400;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Lobotes pacifica;4,97;104;4200;7800;;;;
Pacífico;Cauca;Guapi;Limones;MA;Lutjanus peru;24,15;145,99;10500;19500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Melongena patula;7;13;7000;13000;;;;
Pacífico;Cauca;Guapi;Limones;MA;Menticirrhus panamensis;22,26;75,4;2100;15600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Menticirrhus spp.;7;104;1400;15600;;;;
Pacífico;Cauca;Guapi;Limones;MA;Mugil cephalus;7;78,325;1400;3900;;;;
Pacífico;Cauca;Guapi;Limones;MA;Nebris occidentalis;5,6;54,6;1400;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Notarius troschelii;14;145,08;2800;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Paralonchurus dumerilii;13,09;90,35;2100;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Penaeus occidentalis;4,9;130;21000;52000;;;;
Pacífico;Cauca;Guapi;Limones;MA;Peprilus spp.;5,95;50,18;1400;3900;;;;
Pacífico;Cauca;Guapi;Limones;MA;Polydactylus approximans;5,6;53,17;1400;3900;;;;
Pacífico;Cauca;Guapi;Limones;MA;Polydactylus opercularis;8,575;78;2100;6500;;;;
Pacífico;Cauca;Guapi;Limones;MA;Protrachypene precipua;4,9;72,15;3115;9100;;;;
Pacífico;Cauca;Guapi;Limones;MA;Sciades dowii;15,54;82,485;2590;10400;;;;
Pacífico;Cauca;Guapi;Limones;MA;Scomberomorus sierra;5,6;104;1400;7800;;;;
Pacífico;Cauca;Guapi;Limones;MA;Trachypenaeus spp.;2,1;30,94;8400;26000;;;;
Pacífico;Cauca;Guapi;Limones;MA;Xiphopenaeus riveti;10,5;390;4900;11700;;;;
Pacífico;Cauca;Guapi;Quiroga;IM;Anadara spp.;280,665;987,675;3010;5590;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Anadara spp.;10,682;613,21;3311;39000;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Anadara tuberculosa;21;549,12;3220;32500;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Bagre panamensis;9,8;100,425;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Bagre pinnimaculatus;4,2;21,58;2100;5070;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Callinectes toxotes;4,27;146,12;17500;32500;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Caranx caballus;6,3;42,25;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Centropomus armatus;5,6;78;1400;15600;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Centropomus robalito;7;13;1400;2600;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Chaetodipterus zonatus;3,465;53,82;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Cynoscion albus;8,4;50,7;11900;22100;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Cynoscion phoxocephalus;6,3;78;1400;15600;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Diapterus brevirostris;12,635;45,175;2100;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Epinephelus spp.;50,4;93,6;14000;26000;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Larimus acclivis;3,255;45,955;2100;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Larimus argenteus;10,5;19,5;2100;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Larimus effulgens;11,9;31,85;2100;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Larimus spp.;6,16;67,6;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Menticirrhus panamensis;11,2;23,14;2100;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Menticirrhus spp.;4,2;52,39;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Mugil cephalus;5,53;50,31;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Nebris occidentalis;5,565;39,585;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Notarius troschelii;5,6;74,1;2100;6240;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Paralonchurus dumerilii;7,035;14,235;2100;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Penaeus occidentalis;5,6;130;21000;52000;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Peprilus spp.;5,6;39;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Polydactylus approximans;4,55;51,35;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Polydactylus opercularis;15,4;28,6;1400;2600;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Protrachypene precipua;10,22;197,6;3500;6500;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Scomberomorus sierra;4,83;104;1400;3900;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Trachypenaeus spp.;1,4;24,7;8400;26000;;;;
Pacífico;Cauca;Guapi;Quiroga;MA;Xiphopenaeus riveti;10,5;270,4;4900;11700;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Acanthocybium solandri;8,4;15,6;4900;9100;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Anadara spp.;18,2;62,4;1750;4810;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Anadara tuberculosa;14,7;27,3;2100;3900;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Ariopsis seemanni;4,9;50,05;4200;7800;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Bagre panamensis;7,7;72,15;1400;13000;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Bagre pinnimaculatus;11,4275;139,555;2100;13000;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Callinectes toxotes;3,22;70,46;2800;18200;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Caranx caninus;6,37;44,07;2100;9100;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Centropomus armatus;7,175;96,2;5600;15600;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Centropomus medius;4,97;51,48;5600;10400;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Centropomus viridis;10,36;46,15;9800;18200;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Chaetodipterus zonatus;3,29;37,57;2100;9100;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Cynoscion albus;7,98;57,07;6300;16900;;;;
Pacífico;Cauca;Timbiquí;Chacón;MA;Cynoscion phoxocephalus;7;133,77;5600;16900;;;;
