Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Especie;Nejempl_inf;Nejempl_sup;Peso_total_inf;Peso_total_sup;Valor_inf;Valor_sup;Valor_x_kg_inf;Valor_x_kg_sup;kg_x_ind_inf;kg_x_ind_sup
Pacífico;Chocó;Bahía Solano;Cupica;Lutjanus novemfasciatus;5;10;0,98;31,72;12320;507520;8400;20800;0,7;9,36
Pacífico;Chocó;Bahía Solano;Cupica;Lutjanus peru;5;10;0,7;44,59;8400;679120;8400;20800;0,198449998;3,854500043
Pacífico;Chocó;Bahía Solano;Cupica;Lutjanus spp.;5;10;2,9225;21,2225;35070;254670;8400;15600;1,153249968;4,423249997
Pacífico;Chocó;Bahía Solano;Cupica;Lutjanus viridis;5;10;0,42;2,47;5040;29640;8400;15600;0,182000002;1,17
Pacífico;Chocó;Bahía Solano;Cupica;Megalops atlanticus;5;10;16,17;32,37;197540;511940;8540;20540;16,17;32,37
Pacífico;Chocó;Bahía Solano;Cupica;Microlepidotus brevipinnis;5;10;10,85;20,15;108500;201500;7000;13000;0,217000002;0,403000003
Pacífico;Chocó;Bahía Solano;Cupica;Sarda orientalis;5;10;1,015;26,065;14350;312780;8400;20800;1,015;5,2
Pacífico;Chocó;Bahía Solano;Cupica;Scomberomorus sierra;5;10;0,35;15,99;5600;202800;8400;20800;0,35;2,902900114
Pacífico;Chocó;Bahía Solano;Cupica;Selene brevoortii;5;10;0,35;0,65;4200;7800;8400;15600;0,35;0,65
Pacífico;Chocó;Bahía Solano;Cupica;Seriola peruana;5;10;0,7;78,2275;11130;938730;8400;20800;0,35;6,574750223
Pacífico;Chocó;Bahía Solano;Cupica;Seriola rivoliana;5;10;0,35;17,55;4200;245700;8400;20800;0,35;13
Pacífico;Chocó;Bahía Solano;Cupica;Sphyraena ensis;5;10;0,35;24,895;4200;322140;8400;20800;0,175;1,396199955
Pacífico;Chocó;Bahía Solano;Cupica;Sphyraena qenie;5;10;0,7;18,2;9800;291200;8400;20800;0,175;1,3
Pacífico;Chocó;Bahía Solano;Cupica;Thunnus albacares;5;10;1,4;42,51;17220;542880;8400;20800;0,735;9,1
Pacífico;Chocó;Bahía Solano;Cupica;Thunnus obesus;5;10;2,1;3,9;25200;46800;8400;15600;2,1;3,9
Pacífico;Chocó;Bahía Solano;Cupica;Thunnus spp.;5;10;2,695;10,27;32340;123240;8400;15600;1,289400005;4,44210001
Pacífico;Chocó;Bahía Solano;Cupica;Trachinotus rhodopus;5;10;0,7;16,6075;9800;232505;9800;19890;0,170449998;3,6075
Pacífico;Chocó;Bahía Solano;Cupica;Tylosurus pacificus;5;10;1,75;3,25;28000;52000;11200;20800;1,75;3,25
Pacífico;Chocó;Bahía Solano;El Valle;Acanthocybium solandri;5;10;4,655;40,69;40390;480285;5600;20090,00018;2,069900003;13,7475
Pacífico;Chocó;Bahía Solano;El Valle;Alectis ciliaris;5;10;1,4;56,55;11900;647400;4200;18200;0,444500014;3,9
Pacífico;Chocó;Bahía Solano;El Valle;Brotula clarkae;5;10;12,6;303,94;129920;3878160;6300;23400;1,395800004;6,882199945
Pacífico;Chocó;Bahía Solano;El Valle;Brotula ordwayi;5;10;10,22;119,08;100380;1211340;6580;14040;1,190000017;5,366400089
Pacífico;Chocó;Bahía Solano;El Valle;Calamus brachysomus;5;10;7,28;46,28;41230;370240;3710;10400;1,263499972;3,610100137
Pacífico;Chocó;Bahía Solano;El Valle;Caranx caballus;5;10;4,48;147,68;33600;1545960;2800;18200;0,196000001;1,164799974
